weight,costOfGoods,destination,originBranchOfficeId,modalId,fulfillmentMethod,freightCostCurrency,deliveryMethodType,productCategory,quantity,isPickupEnabled,deliveryMethodId,state,shippingMethod,descriptionLogistic,estimatedDeliveryTimeUnit,providerShippingCost,origin,estimatedDeliveryTimeValue,isSchedulingEnabled,isRecommendation,description,freightCost,displayName,sku,idShop,deliveryEstimateBusinessDays,distinctOrigins
0.400000002235174,119.9,5613005,originBranchOfficeId_0,modalId_1,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_1,1,isPickupEnabled_0,deliveryMethodId_1,state_0,shippingMethod_1,descriptionLogistic_1,DAY,4.55,23575450,3,isSchedulingEnabled_1,isRecommendation_0,description_1,freightCost_1,displayName_1,sku_1,idShop_2,3,1
0.400000002235174,25.9,5613005,originBranchOfficeId_0,modalId_1,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_2,1,isPickupEnabled_0,deliveryMethodId_1,state_0,shippingMethod_1,descriptionLogistic_1,DAY,4.55,23575450,3,isSchedulingEnabled_1,isRecommendation_0,description_1,freightCost_1,displayName_1,sku_2,idShop_2,3,1
0.150000005960464,25.9,5613005,originBranchOfficeId_0,modalId_1,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_2,1,isPickupEnabled_0,deliveryMethodId_1,state_0,shippingMethod_1,descriptionLogistic_1,DAY,4.55,23575450,3,isSchedulingEnabled_1,isRecommendation_0,description_1,freightCost_1,displayName_1,sku_2,idShop_3,3,1
0.164000004529953,79.9,23575916,originBranchOfficeId_0,modalId_2,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_3,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,5.65,23575450,3,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_2,displayName_2,sku_3,idShop_4,3,1
0.554000005125999,10.9,99711082,originBranchOfficeId_0,modalId_3,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_4,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,8.76,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_3,displayName_3,sku_4,idShop_5,6,2
0.180000007152557,49.9,99711082,originBranchOfficeId_0,modalId_4,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_1,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,8.94,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_4,displayName_3,sku_5,idShop_6,6,1
0.534000009298325,49.9,99711082,originBranchOfficeId_0,modalId_4,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_1,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,8.94,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_4,displayName_3,sku_5,idShop_7,6,2
0.449999988079071,69.9,99711082,originBranchOfficeId_0,modalId_5,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_5,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,9.36,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_5,displayName_3,sku_6,idShop_8,6,1
0.449999988079071,99.9,99711082,originBranchOfficeId_0,modalId_6,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_6,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,9.5,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_6,displayName_3,sku_7,idShop_9,6,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_7,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,9.56,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_7,displayName_3,sku_8,idShop_10,6,1
0.664000004529953,0,99711082,originBranchOfficeId_0,modalId_7,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,9.56,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_7,displayName_3,sku_9,idShop_10,6,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_7,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,9.56,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_7,displayName_3,sku_8,idShop_11,6,1
0.664000004529953,0.01,99711082,originBranchOfficeId_0,modalId_7,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,9.56,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_7,displayName_3,sku_9,idShop_11,6,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_7,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,9.56,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_7,displayName_3,sku_8,idShop_12,6,1
0.664000004529953,0,99711082,originBranchOfficeId_0,modalId_7,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,9.56,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_7,displayName_3,sku_9,idShop_12,6,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_7,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,9.56,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_7,displayName_3,sku_8,idShop_13,6,1
0.664000004529953,0,99711082,originBranchOfficeId_0,modalId_7,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,9.56,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_7,displayName_3,sku_9,idShop_13,6,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_7,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,9.56,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_7,displayName_3,sku_8,idShop_14,6,1
0.664000004529953,0.01,99711082,originBranchOfficeId_0,modalId_7,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,9.56,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_7,displayName_3,sku_9,idShop_14,6,1
0.3,39.9,95800068,originBranchOfficeId_0,modalId_8,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_9,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,9.78,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_8,displayName_3,sku_10,idShop_15,6,1
1.08800001442432,49.9,99711082,originBranchOfficeId_0,modalId_9,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_1,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,9.91,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_9,displayName_3,sku_5,idShop_16,6,2
1.08800001442432,139,99711082,originBranchOfficeId_0,modalId_9,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_10,1,isPickupEnabled_0,deliveryMethodId_3,state_0,shippingMethod_1,descriptionLogistic_3,DAY,9.91,23575450,6,isSchedulingEnabled_1,isRecommendation_0,description_3,freightCost_9,displayName_3,sku_11,idShop_16,6,2
0.180000007152557,49.9,99711082,originBranchOfficeId_0,modalId_10,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_1,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,7.74,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_10,displayName_2,sku_5,idShop_17,8,1
0.650000005960465,59.9,99711082,originBranchOfficeId_0,modalId_11,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_11,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,7.81,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_11,displayName_2,sku_12,idShop_18,8,1
0.650000005960465,59.9,99711082,originBranchOfficeId_0,modalId_11,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_11,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,7.81,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_11,displayName_2,sku_12,idShop_19,8,1
0.650000005960465,59.9,99711082,originBranchOfficeId_0,modalId_11,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_11,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,7.81,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_11,displayName_2,sku_12,idShop_20,8,1
0.650000005960465,59.9,99711082,originBranchOfficeId_0,modalId_11,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_11,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,7.81,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_11,displayName_2,sku_12,idShop_21,8,1
0.150000005960464,59.9,99711082,originBranchOfficeId_0,modalId_11,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_11,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,7.81,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_11,displayName_2,sku_12,idShop_22,8,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_8,idShop_23,8,1
0.664000004529953,0.01,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_9,idShop_23,8,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_8,idShop_24,8,1
0.664000004529953,0,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_9,idShop_24,8,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_8,idShop_25,8,1
0.664000004529953,0.01,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_9,idShop_25,8,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_8,idShop_26,8,1
0.664000004529953,0,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_9,idShop_26,8,1
0.664000004529953,0.01,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_9,idShop_27,8,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_8,idShop_27,8,1
0.664000004529953,0,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_9,idShop_28,8,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_8,idShop_28,8,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_8,idShop_29,8,1
0.664000004529953,0,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_9,idShop_29,8,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_8,idShop_30,8,1
0.664000004529953,0.01,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_9,idShop_30,8,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_8,idShop_31,8,1
0.664000004529953,0.01,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_9,idShop_31,8,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_8,idShop_32,8,1
0.664000004529953,0,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_9,idShop_32,8,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_8,idShop_33,8,1
0.664000004529953,0,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_9,idShop_33,8,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_8,idShop_34,8,1
0.664000004529953,0.01,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_9,idShop_34,8,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_8,idShop_35,8,1
0.664000004529953,0,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_9,idShop_35,8,1
0.664000004529953,9.78,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_7,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_8,idShop_36,8,1
0.664000004529953,0.01,99711082,originBranchOfficeId_0,modalId_12,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.69,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_12,displayName_2,sku_9,idShop_36,8,1
0.449999988079071,99.9,99711082,originBranchOfficeId_0,modalId_13,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_6,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.7,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_13,displayName_2,sku_13,idShop_37,8,1
0.449999988079071,99.9,99711082,originBranchOfficeId_0,modalId_13,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_6,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.7,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_13,displayName_2,sku_14,idShop_38,8,1
0.449999988079071,99.9,99711082,originBranchOfficeId_0,modalId_13,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_6,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.7,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_13,displayName_2,sku_15,idShop_39,8,1
0.449999988079071,99.9,99711082,originBranchOfficeId_0,modalId_13,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_6,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.7,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_13,displayName_2,sku_14,idShop_40,8,1
0.310000002384186,99.9,99711082,originBranchOfficeId_0,modalId_13,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_6,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,8.7,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_13,displayName_2,sku_16,idShop_41,8,1
0.549999989569187,99.9,99711082,originBranchOfficeId_0,modalId_14,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_6,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,9.31,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_14,displayName_2,sku_17,idShop_42,8,1
0.549999989569187,0,99711082,originBranchOfficeId_0,modalId_14,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_8,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,9.31,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_14,displayName_2,sku_18,idShop_42,8,1
0.549999989569187,99.9,99711082,originBranchOfficeId_0,modalId_14,fulfillmentMethod_0,R$,deliveryMethodType_1,productCategory_6,1,isPickupEnabled_0,deliveryMethodId_2,state_0,shippingMethod_1,descriptionLogistic_2,DAY,9.31,23575450,8,isSchedulingEnabled_1,isRecommendation_0,description_2,freightCost_14,displayName_2,sku_17,idShop_43,8,1
